Paper ID,Student Name,Age,Class,Phone Number,Subject,Correct Marks,Exam Date,Score (%),Grade,GPA
P6101,Linda Smith,23,Class A,0132803721,English,13,2024-12-02,32.50,E,0.0
P6102,Michael Collins,24,Class A,0131213606,Science,10,2024-02-16,25.00,E,0.0
P6103,Wesley Hensley,23,Class D,0149098386,Science,8,2024-03-07,20.00,E,0.0
P6104,Joseph Montoya,18,Class C,0166304979,English,19,2024-05-17,47.50,C-,1.7
P6105,Christopher Ross,20,Class C,0127865115,English,11,2024-05-09,27.50,E,0.0
P6201,Amanda Wilkinson,22,Class E,0169778070,Math,25,2024-12-06,62.50,B-,2.7
P6202,Alexandra Jackson,23,Class A,0136438783,Math,7,2024-11-29,17.50,E,0.0
P6203,Dwayne Ochoa,23,Class C,0185255810,Chemistry,10,2024-01-15,25.00,E,0.0
P6204,Michael Hoover,22,Class J,0196910910,Geography,7,2024-07-17,17.50,E,0.0
P6205,Wendy Contreras,21,Class C,0118745392,English,38,2024-10-24,95.00,A-,3.7
P6301,Todd Torres,22,Class H,0155747559,Chemistry,1,2024-04-06,2.50,E,0.0
P6302,Margaret Gonzalez,19,Class H,0123870756,Chemistry,24,2024-06-02,60.00,B-,2.7
P6303,Elizabeth Hunter,25,Class F,0148580570,Chemistry,39,2024-01-10,97.50,A-,3.7
P6304,Amanda Smith,25,Class I,0177050613,English,33,2024-06-24,82.50,A-,3.7
P6305,Whitney Ashley,23,Class D,0111725427,Biology,16,2024-08-14,40.00,D,1.0
P6401,Jordan Wagner,19,Class D,0118982513,Chemistry,34,2024-08-02,85.00,A-,3.7
P6402,April Sims,20,Class F,0128006890,Geography,23,2024-01-01,57.50,C+,2.3
P6403,Krystal Robinson,22,Class F,0119942458,Math,15,2024-05-20,37.50,E,0.0
P6404,Anna Taylor,20,Class B,0151083338,Math,6,2024-06-17,15.00,E,0.0
P6405,Mark Morris,23,Class H,0146532126,Science,9,2024-05-11,22.50,E,0.0
P6501,Gary Cline,21,Class H,0184725191,History,32,2024-01-12,80.00,A-,3.7
P6502,Kathleen Fernandez,21,Class G,0154543144,English,32,2024-01-29,80.00,A-,3.7
P6503,Dr. Mark Hartman DDS,18,Class G,0147871429,Science,25,2024-08-04,62.50,B-,2.7
P6504,Matthew Obrien,25,Class I,0107032231,History,36,2024-09-04,90.00,A-,3.7
P6505,Patrick Nguyen,21,Class G,0127119603,Biology,36,2024-09-10,90.00,A-,3.7
P6601,Michael Lopez,20,Class H,0197739663,Geography,10,2024-11-24,25.00,E,0.0
P6602,Heidi Smith,23,Class H,0169122092,Physics,13,2024-12-16,32.50,E,0.0
P6603,Lori Morris,21,Class H,0196071971,Biology,18,2024-08-14,45.00,D+,1.3
P6604,Matthew Brown PhD,23,Class I,0196977945,Math,38,2024-08-25,95.00,A-,3.7
P6605,Michael White,22,Class H,0177952209,Chemistry,26,2024-04-15,65.00,B,3.0
P6701,Cassidy Lopez,21,Class F,0104940693,Geography,40,2024-11-07,100.00,A-,3.7
P6702,Adam Bridges,23,Class A,0124502428,Physics,6,2024-05-31,15.00,E,0.0
P6703,Casey Rose,24,Class B,0172899251,Chemistry,14,2024-01-05,35.00,E,0.0
P6704,Elizabeth Smith,24,Class A,0146826870,Geography,3,2024-12-25,7.50,E,0.0
P6705,Krystal Savage,19,Class G,0156559737,Geography,40,2024-09-14,100.00,A-,3.7
P6801,Jack Parks,20,Class E,0152112156,History,38,2024-05-12,95.00,A-,3.7
P6802,Richard Lee,18,Class J,0103366503,Science,38,2024-08-29,95.00,A-,3.7
P6803,Robert Wilson,24,Class H,0147330642,Math,12,2024-01-18,30.00,E,0.0
P6804,Kevin Mccann,24,Class D,0123371398,Science,35,2024-12-23,87.50,A-,3.7
P6805,Mary Beltran,22,Class I,0125778950,Physics,4,2024-11-04,10.00,E,0.0
P6901,John Chavez,19,Class I,0158966553,History,1,2024-08-25,2.50,E,0.0
P6902,Jessica Taylor,23,Class G,0164887326,Physics,16,2024-10-02,40.00,D,1.0
P6903,Joseph Smith,18,Class D,0183537833,English,28,2024-01-24,70.00,B+,3.3
P6904,Danielle Hall,24,Class I,0161019608,Science,34,2024-06-06,85.00,A-,3.7
P6905,Douglas Maxwell,18,Class G,0182995751,Biology,3,2024-07-28,7.50,E,0.0
P7001,Joel Rogers,25,Class J,0155168107,Math,11,2024-06-18,27.50,E,0.0
P7002,Victor Jackson,25,Class E,0177959232,Chemistry,7,2024-09-06,17.50,E,0.0
P7003,Jeffrey Rodriguez,25,Class F,0169597956,Biology,8,2024-03-18,20.00,E,0.0
P7004,Ashley Huffman,21,Class H,0151687536,Math,31,2024-06-24,77.50,B+,3.3
P7005,Angela Gray,22,Class D,0171051397,English,15,2024-07-30,37.50,E,0.0
P7101,Samantha Rodriguez,18,Class J,0144875867,Science,23,2024-11-13,57.50,C+,2.3
P7102,James Schaefer,19,Class B,0141278864,Math,26,2024-11-22,65.00,B,3.0
P7103,Dr. Jeffrey Stewart DDS,20,Class I,0177137973,Physics,5,2024-01-14,12.50,E,0.0
P7104,Robert Mack,24,Class J,0103403303,History,13,2024-01-02,32.50,E,0.0
P7105,Scott Williams,25,Class G,0164041987,Physics,33,2024-05-26,82.50,A-,3.7
P7201,Clinton Harris,23,Class A,0156929960,English,6,2024-12-22,15.00,E,0.0
P7202,Ronald Thomas,21,Class F,0122172550,Biology,36,2024-08-04,90.00,A-,3.7
P7203,William Long,20,Class G,0158461502,Chemistry,26,2024-08-16,65.00,B,3.0
P7204,Brandi Newman,22,Class D,0125853662,Chemistry,3,2024-12-07,7.50,E,0.0
P7205,Jimmy Gregory,22,Class G,0165304270,Science,28,2024-03-12,70.00,B+,3.3
P7301,Darren Francis,19,Class B,0108457933,Chemistry,35,2024-05-02,87.50,A-,3.7
P7302,Michael Nelson,24,Class H,0127432553,Chemistry,10,2024-09-12,25.00,E,0.0
P7303,Miss Laura Swanson,20,Class A,0102081474,Math,16,2024-03-08,40.00,D,1.0
P7304,Thomas Holden,18,Class B,0143909786,History,0,2024-07-21,0.00,E,0.0
P7305,Kristen Martin MD,24,Class C,0111718861,Chemistry,1,2024-01-20,2.50,E,0.0
P7401,Veronica Brown,19,Class G,0154307973,Chemistry,14,2024-08-17,35.00,E,0.0
P7402,Angel Jimenez,21,Class G,0196021523,Physics,18,2024-11-11,45.00,D+,1.3
P7403,Rebecca Rodriguez,24,Class D,0107733289,Chemistry,3,2024-02-07,7.50,E,0.0
P7404,Jennifer Morales,19,Class J,0163052943,History,37,2024-04-22,92.50,A-,3.7
P7405,Karen Guzman,23,Class E,0114485434,Science,14,2024-03-05,35.00,E,0.0
P7501,William Benson,23,Class D,0158252878,Biology,19,2024-03-29,47.50,C-,1.7
P7502,Jenna Montgomery,25,Class H,0198092003,English,11,2024-04-21,27.50,E,0.0
P7503,Steve Schneider,25,Class C,0129981966,Science,18,2024-01-19,45.00,D+,1.3
P7504,Megan Webb,22,Class D,0104893376,Chemistry,28,2024-01-26,70.00,B+,3.3
P7505,Mrs. Laura Padilla,19,Class C,0195269767,Science,29,2024-01-30,72.50,B+,3.3
P7601,Amanda Johnson,23,Class A,0158466979,Physics,10,2024-09-07,25.00,E,0.0
P7602,Michael Wilson,19,Class F,0155025168,Math,35,2024-03-18,87.50,A-,3.7
P7603,Peter Walker,20,Class G,0153838629,Science,13,2024-04-24,32.50,E,0.0
P7604,Justin Rogers,25,Class B,0117715308,Physics,35,2024-06-11,87.50,A-,3.7
P7605,Vincent Glover,20,Class A,0193500444,Chemistry,3,2024-10-07,7.50,E,0.0
P7701,Anthony Rogers,24,Class B,0193264093,Math,22,2024-01-20,55.00,C+,2.3
P7702,Brian Clark,21,Class G,0191129607,Physics,18,2024-11-24,45.00,D+,1.3
P7703,Jennifer Gray,22,Class B,0172187352,English,13,2024-08-19,32.50,E,0.0
P7704,Larry Taylor,20,Class I,0173443266,Science,20,2024-06-09,50.00,C,2.0
P7705,Cheryl Kerr,18,Class G,0157772876,Chemistry,20,2024-05-06,50.00,C,2.0
P7801,Anthony Gonzalez,21,Class B,0146215696,Chemistry,40,2024-11-04,100.00,A-,3.7
P7802,Michelle Murray,20,Class E,0179277586,Science,16,2024-03-20,40.00,D,1.0
P7803,Stephen Becker,21,Class D,0193781765,History,1,2024-04-24,2.50,E,0.0
P7804,Ashley Smith,20,Class B,0102614789,History,30,2024-05-11,75.00,B+,3.3
P7805,Tammy Pratt,23,Class B,0152667286,Geography,33,2024-09-16,82.50,A-,3.7
P7901,Daniel Bailey,19,Class D,0109970761,Math,5,2024-02-18,12.50,E,0.0
P7902,Amber Phillips,18,Class D,0147784283,English,29,2024-12-16,72.50,B+,3.3
P7903,Jamie Pace,23,Class E,0146692725,Math,15,2024-02-16,37.50,E,0.0
P7904,Jeremy Bell,23,Class C,0114196922,Biology,37,2024-04-07,92.50,A-,3.7
P7905,Amy Edwards,25,Class B,0108996902,English,33,2024-04-19,82.50,A-,3.7
P8001,Darrell Marshall Jr.,24,Class B,0136540637,Physics,26,2024-10-25,65.00,B,3.0
P8002,Robert Donaldson,22,Class J,0146574796,History,34,2024-12-04,85.00,A-,3.7
P8003,Kelly Jones,22,Class F,0138292863,Math,13,2024-07-29,32.50,E,0.0
P8004,Jeffrey Howard,25,Class C,0176923882,Science,34,2024-09-02,85.00,A-,3.7
P8005,Chelsea Fischer,24,Class C,0124930770,Biology,18,2024-12-22,45.00,D+,1.3
P8101,Carolyn Evans,20,Class J,0174595700,Chemistry,38,2024-04-01,95.00,A-,3.7
P8102,Anna Martinez,19,Class C,0169537769,History,12,2024-10-28,30.00,E,0.0
P8103,Brenda Johnson,20,Class D,0117373885,Math,20,2024-12-07,50.00,C,2.0
P8104,Tony Mendez,21,Class G,0195193026,History,3,2024-11-11,7.50,E,0.0
P8105,Robin Hughes,21,Class D,0127997184,Science,13,2024-04-01,32.50,E,0.0
P8201,Michael Stanley,18,Class E,0126332311,Chemistry,10,2024-01-14,25.00,E,0.0
P8202,Alicia Merritt,19,Class J,0195113401,Biology,11,2024-03-01,27.50,E,0.0
P8203,Mark Brown,19,Class E,0152182416,Physics,11,2024-08-19,27.50,E,0.0
P8204,Karen Blanchard,19,Class H,0135568158,English,29,2024-08-24,72.50,B+,3.3
P8205,David Smith,23,Class B,0186398846,Chemistry,33,2024-04-08,82.50,A-,3.7
P8301,Mark Brown,19,Class E,0152182416,Geography,13,2024-05-07,32.50,E,0.0
P8302,William Vega,23,Class I,0151081617,Chemistry,13,2024-05-06,32.50,E,0.0
P8303,Tina Hughes,23,Class A,0172469672,Science,27,2024-07-23,67.50,B,3.0
P8304,Jasmine Chavez,23,Class B,0163556804,Chemistry,12,2024-05-06,30.00,E,0.0
P8305,Amanda Maxwell,22,Class B,0144987248,History,37,2024-04-27,92.50,A-,3.7
P8401,Nicole Johnson,24,Class J,0185601849,English,40,2024-02-06,100.00,A-,3.7
P8402,Michael Cohen,22,Class G,0102571028,Science,22,2024-09-15,55.00,C+,2.3
P8403,James Edwards,19,Class A,0165706373,Physics,9,2024-10-22,22.50,E,0.0
P8404,Vincent Lawrence,24,Class C,0131439540,History,4,2024-01-16,10.00,E,0.0
P8405,Carl Gonzalez,18,Class H,0164053629,Chemistry,11,2024-07-28,27.50,E,0.0
P8501,Patricia Brown,23,Class B,0137881166,Chemistry,28,2024-09-20,70.00,B+,3.3
P8502,Susan Miller,24,Class F,0199862208,Chemistry,7,2024-10-10,17.50,E,0.0
P8503,Paul Durham,19,Class I,0142825995,Chemistry,22,2024-07-12,55.00,C+,2.3
P8504,Alexandra Edwards,24,Class C,0142598572,Chemistry,24,2024-10-24,60.00,B-,2.7
P8505,Mitchell Castro,23,Class B,0151036428,Geography,30,2024-08-24,75.00,B+,3.3
P8601,Brittany Cooper,19,Class I,0177932854,English,20,2024-03-15,50.00,C,2.0
P8602,Meghan Harrison,22,Class E,0128624717,English,25,2024-01-20,62.50,B-,2.7
P8603,Jeffrey Peterson,20,Class C,0195233400,Chemistry,5,2024-07-28,12.50,E,0.0
P8604,Carmen Torres,19,Class F,0195221939,History,18,2024-07-01,45.00,D+,1.3
P8605,Scott Hammond,18,Class I,0117764418,History,18,2024-07-05,45.00,D+,1.3
P8701,Lori Wall,18,Class B,0157769915,Biology,15,2024-11-19,37.50,E,0.0
P8702,Steven Martin,25,Class D,0191426044,History,14,2024-06-11,35.00,E,0.0
P8703,Jerry Leon,20,Class I,0176885840,Biology,10,2024-05-18,25.00,E,0.0
P8704,Christina Watson,21,Class E,0183143954,Geography,36,2024-01-24,90.00,A-,3.7
P8705,Ryan Jones,25,Class H,0122730510,History,33,2024-02-15,82.50,A-,3.7
P8801,Jaime Atkinson,23,Class J,0117357927,Science,14,2024-11-28,35.00,E,0.0
P8802,Nancy Morales,23,Class H,0165953174,English,22,2024-01-14,55.00,C+,2.3
P8803,Reginald Mason,20,Class C,0143876914,Physics,37,2024-10-19,92.50,A-,3.7
P8804,Mrs. Loretta Case,20,Class F,0106851089,Chemistry,22,2024-11-20,55.00,C+,2.3
P8805,Donald Choi,22,Class F,0144927751,Physics,9,2024-05-13,22.50,E,0.0
P8901,Brent Richardson,24,Class G,0198223788,Biology,35,2024-04-25,87.50,A-,3.7
P8902,Jennifer Garrison,22,Class I,0169394116,Geography,10,2024-07-07,25.00,E,0.0
P8903,Leslie Guerra,21,Class G,0183554534,Geography,19,2024-08-16,47.50,C-,1.7
P8904,Michael Robles Jr.,20,Class B,0165879337,Geography,17,2024-09-02,42.50,D,1.0
P8905,Kendra Lloyd,25,Class C,0165761525,Biology,28,2024-08-08,70.00,B+,3.3
P9001,Dr. Leslie Miller,24,Class A,0196008426,Physics,15,2024-12-20,37.50,E,0.0
P9002,Linda Singleton,25,Class J,0186366037,Chemistry,21,2024-05-10,52.50,C,2.0
P9003,Jonathan Haley,20,Class H,0142206127,Math,23,2024-12-08,57.50,C+,2.3
P9004,Jason Smith,20,Class G,0133737718,Science,15,2024-02-07,37.50,E,0.0
P9005,Steven Brennan,20,Class B,0197449447,History,12,2024-07-05,30.00,E,0.0
P9101,James Rivas,20,Class B,0163347579,Math,15,2024-06-05,37.50,E,0.0
P9102,Courtney Smith,23,Class H,0149686008,Physics,39,2024-04-25,97.50,A-,3.7
P9103,Christopher Williams,20,Class A,0184129398,Chemistry,10,2024-10-13,25.00,E,0.0
P9104,Kenneth Butler,25,Class E,0116760917,Science,4,2024-10-02,10.00,E,0.0
P9105,Katherine Bass,21,Class I,0154569187,Math,34,2024-06-22,85.00,A-,3.7
P9201,Nicole Garcia,19,Class G,0152246223,Science,39,2024-05-22,97.50,A-,3.7
P9202,Bethany Wilson,24,Class D,0133777637,Physics,16,2024-03-30,40.00,D,1.0
P9203,Robin Tyler,18,Class C,0132823477,History,36,2024-12-10,90.00,A-,3.7
P9204,Erin Murphy,20,Class D,0135986468,Geography,17,2024-06-30,42.50,D,1.0
P9205,Elaine Gomez,21,Class G,0104389762,Chemistry,27,2024-03-26,67.50,B,3.0
P9301,Brent Taylor,24,Class H,0196369905,Physics,9,2024-03-03,22.50,E,0.0
P9302,Joel Andrade,18,Class C,0126521332,Biology,36,2024-01-30,90.00,A-,3.7
P9303,Charles Sanchez,18,Class F,0194234536,Biology,30,2024-03-23,75.00,B+,3.3
P9304,Vanessa Guerra,23,Class J,0112495585,Biology,27,2024-05-29,67.50,B,3.0
P9305,David Spencer,25,Class D,0152392613,English,39,2024-11-23,97.50,A-,3.7
P9401,Kelsey Roberts,23,Class C,0142846860,History,25,2024-01-03,62.50,B-,2.7
P9402,Kyle Osborn,20,Class A,0131152938,Math,9,2024-05-13,22.50,E,0.0
P9403,Nicholas Cooper,24,Class D,0162033036,Science,2,2024-08-10,5.00,E,0.0
P9404,Michael Mitchell,19,Class C,0134493271,Physics,23,2024-12-07,57.50,C+,2.3
P9405,Joseph Ballard,24,Class D,0183209035,Science,6,2024-02-21,15.00,E,0.0
P9501,Miranda Spencer,18,Class A,0108789462,Chemistry,10,2024-08-27,25.00,E,0.0
P9502,Tammy Barnes,18,Class C,0182180042,Physics,32,2024-11-25,80.00,A-,3.7
P9503,Mr. Donald James,19,Class A,0166851973,Geography,23,2024-05-12,57.50,C+,2.3
P9504,Rita Webb,22,Class D,0191656354,Math,27,2024-08-07,67.50,B,3.0
P9505,Jeffrey Stephens,19,Class H,0151010712,English,0,2024-09-09,0.00,E,0.0
P9601,Matthew Reynolds,22,Class A,0186962989,History,35,2024-05-19,87.50,A-,3.7
P9602,Bobby Kelly,25,Class C,0134470639,Physics,36,2024-10-19,90.00,A-,3.7
P9603,William Rojas,22,Class G,0107110326,Geography,38,2024-05-20,95.00,A-,3.7
P9604,Kevin Juarez,22,Class A,0146693263,Biology,3,2024-01-05,7.50,E,0.0
P9605,Emily Hale,23,Class E,0127960747,Math,2,2024-02-08,5.00,E,0.0
P9701,Matthew Johnson,25,Class J,0199576219,Math,8,2024-04-09,20.00,E,0.0
P9702,Jared Lee,25,Class A,0184352530,Biology,39,2024-11-29,97.50,A-,3.7
P9703,Kathryn Rojas,20,Class E,0142956332,Biology,22,2024-11-10,55.00,C+,2.3
P9704,Melissa Jones,25,Class B,0182762857,Chemistry,23,2024-04-01,57.50,C+,2.3
P9705,Eric Nguyen,24,Class H,0133429546,Physics,8,2024-12-26,20.00,E,0.0
P9801,Stacey Kane,21,Class B,0119702524,Math,34,2024-06-06,85.00,A-,3.7
P9802,Kristina Hicks,19,Class E,0109920785,English,32,2024-05-10,80.00,A-,3.7
P9803,Mariah Mcdonald,21,Class J,0143998589,Chemistry,38,2024-11-30,95.00,A-,3.7
P9804,Isaiah Kidd,21,Class J,0118726222,Biology,8,2024-10-17,20.00,E,0.0
P9805,Kenneth Smith,25,Class G,0197214406,English,38,2024-03-02,95.00,A-,3.7
P9901,James Wilson,25,Class G,0106516253,Biology,34,2024-10-17,85.00,A-,3.7
P9902,Alexander Gonzalez,25,Class C,0102235679,Science,6,2024-12-10,15.00,E,0.0
P9903,Arthur Taylor,20,Class D,0183637195,Biology,16,2024-07-29,40.00,D,1.0
P9904,Justin Randall,19,Class C,0161778928,Chemistry,10,2024-10-05,25.00,E,0.0
P9905,John Santiago,24,Class B,0177506685,Physics,2,2024-04-09,5.00,E,0.0
P10001,Danielle Morrow,18,Class A,0159481550,Math,25,2024-01-15,62.50,B-,2.7
P10002,Angela Thomas,20,Class C,0129867870,Geography,25,2024-03-25,62.50,B-,2.7
P10003,Stephen King,25,Class D,0114518172,Geography,39,2024-03-18,97.50,A-,3.7
P10004,Jaclyn Howard,22,Class E,0186792075,Physics,23,2024-10-14,57.50,C+,2.3
P10005,Colleen Romero,24,Class A,0133256027,History,21,2024-02-04,52.50,C,2.0
P10101,Victor Hill,25,Class H,0154858658,Biology,40,2024-04-25,100.00,A-,3.7
P10102,William Osborne,23,Class G,0163472637,Science,9,2024-06-07,22.50,E,0.0
P10103,Debbie Davis,19,Class G,0111066768,Science,32,2024-12-26,80.00,A-,3.7
P10104,Michelle Harrington,22,Class J,0112945889,Chemistry,6,2024-04-16,15.00,E,0.0
P10105,Brent Carroll,25,Class F,0184822676,English,16,2024-07-26,40.00,D,1.0
P10201,Jacob Hines,22,Class C,0187097688,Geography,36,2024-09-03,90.00,A-,3.7
P10202,Victoria Davis,20,Class F,0154714779,Geography,18,2024-04-07,45.00,D+,1.3
P10203,Katherine Ford,21,Class E,0157422851,Physics,33,2024-11-24,82.50,A-,3.7
P10204,Paul Miller,20,Class E,0142853825,Physics,27,2024-08-28,67.50,B,3.0
P10205,Joshua Fischer,22,Class D,0199371386,Science,7,2024-12-12,17.50,E,0.0
P10301,Logan Rhodes,20,Class J,0182145706,Geography,1,2024-08-28,2.50,E,0.0
P10302,Elizabeth Adams,19,Class A,0166574589,Math,17,2024-03-06,42.50,D,1.0
P10303,Michael Higgins,23,Class G,0197607853,English,21,2024-09-14,52.50,C,2.0
P10304,Yolanda Reyes,23,Class F,0134027930,English,2,2024-11-26,5.00,E,0.0
P10305,Julie Lynch,18,Class F,0132216399,Biology,26,2024-06-18,65.00,B,3.0
P10401,Michelle Mccarthy,25,Class B,0184370313,Chemistry,33,2024-04-03,82.50,A-,3.7
P10402,Brenda Dixon,22,Class E,0156489377,Geography,36,2024-04-20,90.00,A-,3.7
P10403,Robert Castillo,25,Class G,0173946355,Math,2,2024-01-15,5.00,E,0.0
P10404,James Mahoney,18,Class C,0125633836,Math,40,2024-06-29,100.00,A-,3.7
P10405,Richard Singleton,21,Class E,0186974255,Math,2,2024-12-09,5.00,E,0.0
P10501,Garrett Barnes DDS,18,Class I,0184582742,English,25,2024-09-19,62.50,B-,2.7
P10502,John Hurley,25,Class I,0196879474,Biology,36,2024-10-03,90.00,A-,3.7
P10503,Johnathan Stuart,21,Class E,0191052746,Math,28,2024-08-16,70.00,B+,3.3
P10504,Erica Torres,22,Class J,0114058512,Physics,4,2024-01-27,10.00,E,0.0
P10505,Jacqueline Johnson,23,Class A,0167867477,English,35,2024-12-12,87.50,A-,3.7
P10601,Mark Cooper,24,Class I,0183478666,English,36,2024-07-25,90.00,A-,3.7
P10602,Nancy Kim,18,Class A,0142440002,Physics,14,2024-04-10,35.00,E,0.0
P10603,Roy Smith,22,Class D,0156925811,Geography,40,2024-06-29,100.00,A-,3.7
P10604,Deborah Reyes,22,Class G,0199174265,Physics,33,2024-07-24,82.50,A-,3.7
P10605,Julie Wade,21,Class J,0123700266,History,36,2024-05-25,90.00,A-,3.7
P10701,Nicole Harrison,22,Class E,0179331631,English,31,2024-12-20,77.50,B+,3.3
P10702,Amanda Lee,21,Class B,0168196483,History,36,2024-02-27,90.00,A-,3.7
P10703,Paul Crawford,19,Class H,0157123812,History,12,2024-11-26,30.00,E,0.0
P10704,Michael Phillips,25,Class F,0101625647,History,27,2024-10-23,67.50,B,3.0
P10705,Michelle Wood,25,Class H,0179971438,Chemistry,28,2024-08-05,70.00,B+,3.3
P10801,George Perry,25,Class F,0124929137,Science,10,2024-01-06,25.00,E,0.0
P10802,Cory Blair,25,Class B,0157537426,Biology,10,2024-07-02,25.00,E,0.0
P10803,Tamara Garcia,24,Class F,0195426135,Chemistry,23,2024-07-17,57.50,C+,2.3
P10804,Cathy Ferguson,18,Class E,0129694935,Geography,11,2024-09-23,27.50,E,0.0
P10805,Nicole Wilson,25,Class I,0191413858,Geography,22,2024-10-23,55.00,C+,2.3
P10901,Dennis Fisher,21,Class A,0145060813,History,0,2024-12-08,0.00,E,0.0
P10902,Mary Glenn,24,Class J,0111278035,Geography,31,2024-01-08,77.50,B+,3.3
P10903,Dawn Collier,25,Class F,0138376014,Biology,12,2024-11-25,30.00,E,0.0
P10904,Nicholas Ray,19,Class J,0187069984,Physics,18,2024-10-30,45.00,D+,1.3
P10905,Amanda Stevenson,23,Class H,0173253611,Science,36,2024-11-13,90.00,A-,3.7
P11001,Mr. Anthony Olson,19,Class F,0151724529,English,28,2024-08-19,70.00,B+,3.3
P11002,David Edwards,22,Class E,0106067606,Geography,29,2024-05-14,72.50,B+,3.3
P11003,Jason Choi,19,Class B,0106540037,Geography,20,2024-04-12,50.00,C,2.0
P11004,Gabriel Henry,25,Class F,0129107776,Science,8,2024-05-04,20.00,E,0.0
P11005,John Franklin,22,Class E,0173753881,Chemistry,26,2024-05-16,65.00,B,3.0
P11101,Jacob Campbell,23,Class E,0173340061,English,19,2024-10-18,47.50,C-,1.7
P11102,Richard Swanson,21,Class D,0124195225,Science,20,2024-10-01,50.00,C,2.0
P11103,Megan Wilson,21,Class F,0116946044,Geography,1,2024-11-12,2.50,E,0.0
P11104,Kevin Fisher,20,Class A,0118763379,History,27,2024-11-21,67.50,B,3.0
P11105,Henry Kelly,19,Class J,0169914153,Chemistry,32,2024-03-02,80.00,A-,3.7
P11201,Shelby Perez,24,Class A,0103714794,English,5,2024-11-01,12.50,E,0.0
P11202,Patrick Wilson,19,Class G,0145246643,Chemistry,23,2024-10-24,57.50,C+,2.3
P11203,Lori Williams,20,Class J,0122194190,History,15,2024-03-13,37.50,E,0.0
P11204,Michelle Thomas,18,Class H,0176512007,English,31,2024-03-25,77.50,B+,3.3
P11205,Rachel Martin,22,Class J,0113746746,English,29,2024-03-02,72.50,B+,3.3
P11301,Aaron Pugh,20,Class J,0138602350,Math,14,2024-04-03,35.00,E,0.0
P11302,Michael Chavez,18,Class C,0135690588,Math,13,2024-06-30,32.50,E,0.0
P11303,Barbara Wong,21,Class F,0183764852,History,18,2024-10-11,45.00,D+,1.3
P11304,Taylor Patel,21,Class B,0154785357,Math,15,2024-10-30,37.50,E,0.0
P11305,Megan Riggs,19,Class I,0114298144,Science,29,2024-09-20,72.50,B+,3.3
P11401,Jamie Washington,23,Class A,0116555711,English,21,2024-04-28,52.50,C,2.0
P11402,Isabella Stone,23,Class B,0101964009,Chemistry,24,2024-10-22,60.00,B-,2.7
P11403,Melissa Williams,22,Class E,0131435882,Chemistry,26,2024-03-23,65.00,B,3.0
P11404,Mrs. Erin Blevins,25,Class C,0185230350,History,22,2024-04-11,55.00,C+,2.3
P11405,Chelsea Adams,21,Class E,0139061967,History,14,2024-01-08,35.00,E,0.0
P11501,Jeffrey Smith,23,Class G,0147146139,Science,15,2024-09-19,37.50,E,0.0
P11502,Megan Brooks,25,Class B,0122668759,Physics,40,2024-02-27,100.00,A-,3.7
P11503,Jacqueline Luna,24,Class I,0105772213,Chemistry,38,2024-05-19,95.00,A-,3.7
P11504,Jennifer Rice,20,Class H,0171100908,History,11,2024-05-16,27.50,E,0.0
P11505,April Brewer,20,Class A,0187690661,Math,30,2024-08-03,75.00,B+,3.3
P11601,Valerie Simon,22,Class E,0107618617,Physics,2,2024-02-25,5.00,E,0.0
P11602,Andrea Bailey,21,Class F,0139821451,Biology,3,2024-08-02,7.50,E,0.0
P11603,John Harris,25,Class A,0148719742,Physics,15,2024-08-04,37.50,E,0.0
P11604,Denise Rose,24,Class A,0146976782,Math,28,2024-03-25,70.00,B+,3.3
P11605,Alyssa Gray,22,Class B,0146775552,Science,12,2024-04-25,30.00,E,0.0
P11701,Donald Taylor,21,Class F,0164805558,Biology,4,2024-03-11,10.00,E,0.0
P11702,Craig Hernandez,22,Class E,0134235641,English,33,2024-11-17,82.50,A-,3.7
P11703,Shane Rodriguez,20,Class H,0115499368,History,34,2024-08-10,85.00,A-,3.7
P11704,Allison Ibarra,23,Class E,0145077818,Science,7,2024-06-24,17.50,E,0.0
P11705,Chad Smith,21,Class D,0119641920,Chemistry,39,2024-01-11,97.50,A-,3.7
P11801,Heather Scott,25,Class E,0162581725,Geography,0,2024-08-09,0.00,E,0.0
